Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:16,02:16,05h 00m,INR 400,29 Seats available,2.5,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),21:30,02:40,05h 10m,INR 650,32 Seats available,2.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Pooja Paraswnath Travels,A/C Seater / Sleeper (2+1),22:00,03:34,05h 34m,INR 500,26 Seats available,2.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,02:30,04h 30m,INR 500,33 Seats available,2.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,22:00,02:30,04h 30m,INR 400,40 Seats available,1.0,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,22:00,02:20,04h 20m,INR 500,40 Seats available,1.0,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Laxmi traveller,A/C Seater / Sleeper (2+1),22:20,03:11,04h 51m,INR 430,40 Seats available,2.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Laxmi traveller,A/C Seater / Sleeper (2+1),22:45,04:15,05h 30m,INR 450,40 Seats available,2.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jakhar Travels,A/C Seater / Sleeper (2+1),23:00,03:30,04h 30m,INR 410,11 Seats available,2.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,23:00,02:50,03h 50m,INR 400,38 Seats available,1.0,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:40,04:15,04h 35m,INR 400,35 Seats available,"2.5
5",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Shri Ganesh Travels,A/C Seater / Sleeper (2+1),23:55,04:30,04h 35m,INR 450,33 Seats available,2.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jakhar Travels,A/C Seater / Sleeper (2+1),23:59,04:50,04h 51m,INR 648,10 Seats available,2.9,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),19:35,23:50,04h 15m,INR 950,7 Seats available,3.8,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Bluecity Bus,A/C Sleeper (2+1),19:45,23:55,04h 10m,INR 950,15 Seats available,4.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
V k jain travels,NON A/C Seater/ Sleeper (2+1),19:45,23:25,03h 40m,INR 750,34 Seats available,3.0,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Jain travels regd,AC Sleeper (2+1),20:00,00:30,04h 30m,INR 750,23 Seats available,"3.9
4",https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Chanakya Travels Agency,A/C Sleeper (1+2),21:30,01:40,04h 10m,INR 950,18 Seats available,3.5,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
Chanakya Travels Agency,AC Sleeper (2+1),21:30,01:30,04h 00m,INR 950,36 Seats available,3.5,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
RSRTC - 190584,Express Non AC Seater 2+3,20:50,01:10,04h 20m,INR 211,42 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
RSRTC - 190951,Express Non AC Seater 2+3,21:20,01:30,04h 10m,INR 211,40 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
RSRTC - 163969,Express Non AC Seater 2+3,22:30,02:15,03h 45m,INR 211,42 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,22:45,02:15,03h 30m,INR 424,34 Seats available,"3.5
8",https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:20,23:59,02h 39m,INR 500,22 Seats available,3.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Pandit Travels,NON AC Seater / Sleeper 2+1,21:45,01:15,03h 30m,INR 500,13 Seats available,3.9,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain travels regd,NON AC Seater/ Sleeper (2+1),21:45,01:15,03h 30m,INR 300,37 Seats available,3.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Dashmesh Travels,A/C Seater / Sleeper (2+1),21:45,01:15,03h 30m,555,34 Seats available,3.4,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,22:21,01:57,03h 36m,INR 350,31 Seats available,3.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain travels regd,NON AC Seater / Sleeper 2+1,22:55,01:45,02h 50m,INR 350,42 Seats available,3.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Sagwan Travels,A/C Seater / Sleeper (2+1),23:30,02:43,03h 13m,450,35 Seats available,3.6,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Dashmesh Travels,A/C Seater / Sleeper (2+1),23:30,03:00,03h 30m,555,31 Seats available,3.4,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),23:40,03:35,03h 55m,569,38 Seats available,3.9,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
AMIT TRAVELS REGD.,NON A/C Sleeper (2+1),20:30,00:55,04h 25m,INR 500,36 Seats available,1.7,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Om Travels,NON AC Seater / Sleeper 2+1,22:10,01:45,03h 35m,INR 300,33 Seats available,2.9,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Ashok Travels Ajmer,Non A/C Seater / Sleeper (2+1),20:30,23:59,03h 29m,325,27 Seats available,1.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
FlixBus,A/C Sleeper (2+1),23:00,02:35,03h 35m,INR 197.12,26 Seats available,1.9,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Ashok Travels and Cargo,A/C Seater/Sleeper (2+1),23:30,02:45,03h 15m,INR 550,24 Seats available,1.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),23:45,03:15,03h 30m,400,42 Seats available,2.2,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain travels regd,NON A/C Sleeper (2+1),20:10,23:10,03h 00m,INR 1400,19 Seats available,3.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
bhaiya travels,NON A/C Sleeper (2+1),21:10,00:40,03h 30m,INR 850,14 Seats available,3.3,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain Travels Regd Udaipur,A/C Seater / Sleeper (2+1),21:15,00:25,03h 10m,INR 900,38 Seats available,3.1,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Kalpana Travels,A/C Seater / Sleeper (2+1),22:10,01:35,03h 25m,INR 900,30 Seats available,3.3,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Rishabh travels,Bharat Benz A/C Sleeper (2+1),22:15,01:25,03h 10m,INR 1200,36 Seats available,3.4,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
bhaiya travels,NON A/C Sleeper (2+1),22:25,01:55,03h 30m,INR 800,34 Seats available,3.3,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
V k jain travels,NON A/C Seater/ Sleeper (2+1),22:25,02:25,04h 00m,INR 750,34 Seats available,3.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Gajraj Travels,A/C Sleeper (2+1),22:40,02:00,03h 20m,INR 950,1 Seat available,4.4,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
NS Travels,A/C Sleeper (2+1),22:50,02:30,03h 40m,INR 1200,36 Seats available,3.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),22:55,02:00,03h 05m,INR 950,9 Seats available,3.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jain travels regd,AC Sleeper (2+1),23:00,02:15,03h 15m,INR 950,36 Seats available,3.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),23:50,03:15,03h 25m,INR 750,34 Seats available,3.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Suraj Travel And Cargo Services,Bharat Benz A/C Seater /Sleeper (2+1),23:55,02:45,02h 50m,INR 809.52,16 Seats available,3.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
NS Travels,A/C Sleeper (2+1),23:50,03:40,03h 50m,1350,36 Seats available,3.0,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Chanakya Travels Agency,AC Sleeper (2+1),00:40,03:40,03h 00m,INR 800,36 Seats available,3.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Chanakya Travels Agency,A/C Sleeper (1+2),00:40,03:45,03h 05m,INR 700,18 Seats available,3.5,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),19:35,23:35,04h 00m,INR 750,38 Seats available,2.4,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Shree Mahaveer Nakoda Travels,NON AC Seater / Sleeper 2+1,20:40,01:15,04h 35m,INR 699,36 Seats available,2.4,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Mahaveer Travel Company,Bharat Benz A/C Seater /Sleeper (2+1),23:45,03:15,03h 30m,INR 952.38,38 Seats available,2.9,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
Jai Shrinath Ji Ki Travels,Non A/C Seater / Sleeper (2+1),20:00,22:45,02h 45m,INR 350,36 Seats available,3.8,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rishabh travels,Bharat Benz A/C Sleeper (2+1),20:04,23:31,03h 27m,270,14 Seats available,3.4,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Neeraj travels,A/C Seater / Sleeper (2+1),20:40,23:20,02h 40m,315,34 Seats available,3.4,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Dashmesh Travels,A/C Seater / Sleeper (2+1),21:00,23:00,02h 00m,370,31 Seats available,3.4,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Sagwan Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,22:30,02h 30m,270,38 Seats available,2.0,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Vijay Travels Kota,Non A/C Seater / Sleeper (2+1),20:00,22:15,02h 15m,INR 250,36 Seats available,2.4,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),20:10,22:25,02h 15m,249,34 Seats available,2.2,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),20:00,23:00,03h 00m,250,34 Seats available,2.2,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),20:15,22:45,02h 30m,359,36 Seats available,2.8,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),20:35,23:30,02h 55m,270,42 Seats available,2.8,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
IBS Tour and Travels,A/C Seater / Sleeper (2+1),20:40,22:35,01h 55m,314,37 Seats available,2.8,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),21:00,23:15,02h 15m,360,39 Seats available,2.8,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),21:15,23:25,02h 10m,INR 300,26 Seats available,2.7,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Ajay Raj Travel Agency,Bharat Benz A/C Seater /Sleeper (2+1),21:15,23:05,01h 50m,250,18 Seats available,2.2,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
New Babu Travels,A/C Seater/Sleeper (2+1),19:45,23:00,03h 15m,INR 476.19,18 Seats available,3.3,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),19:50,22:50,03h 00m,554,33 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),20:00,23:00,03h 00m,630,33 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),20:10,23:30,03h 20m,INR 800,20 Seats available,3.2,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
THE REINDEER BUS,Volvo 9600 A/C Sleeper (2+1),20:15,22:10,01h 55m,INR 667,2 Seats available,4.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Garhwal Travels,A/C Seater / Sleeper (2+1),20:15,23:05,02h 50m,1018,35 Seats available,3.1,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
SHEKHAR TRAVELS,A/C Seater / Sleeper (2+1),20:29,22:59,02h 30m,INR 600,23 Seats available,3.2,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Rathore Travels Madho,A/C Seater / Sleeper (2+1),20:30,22:30,02h 00m,INR 450,35 Seats available,3.2,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Jakhar Travels,A/C Seater / Sleeper (2+1),20:45,23:30,02h 45m,INR 500,41 Seats available,3.7,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Maharaja Travels,A/C Seater / Sleeper (2+1),20:45,22:55,02h 10m,INR 524,35 Seats available,3.1,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:31,23:57,01h 26m,INR 399,16 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Neelam Travels,A/C Seater / Sleeper (2+1),23:00,00:30,01h 30m,INR 500,38 Seats available,3.5,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
MAHALA TRAVELS,A/C Seater / Sleeper (2+1),21:15,23:40,02h 25m,629,35 Seats available,2.7,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
Jain travels regd,A/C Seater / Sleeper (2+1),22:05,05:05,07h 00m,INR 450,14 Seats available,"4.3
504",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
M R Travels,A/C Seater / Sleeper (2+1),22:30,05:30,07h 00m,INR 500,13 Seats available,"4.2
343",https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
