Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Vijay Tour and Travels,Bharat Benz A/C Sleeper (2+1),04:00,09:20,05h 20m,INR 665.71,11 Seats available,"2.8
92",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
MM Travels,A/C Seater / Sleeper (2+2),08:30,16:15,07h 45m,INR 649,42 Seats available,1.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,04:10,04h 15m,1249,38 Seats available,"3.8
35",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
SWAGATAM TOUR HOLIDAY,Volvo A/C Multi-Axle Semi Sleeper (2+2),11:00,16:00,05h 00m,1799,49 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,04:15,04h 20m,673,36 Seats available,"3.8
32",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Kingfisher Busline Pvt Ltd,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),13:40,19:00,05h 20m,INR 1999,49 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),15:30,21:30,06h 00m,INR 699,39 Seats available,"2.4
6",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Goel Tourist (Regd),A/C Seater / Sleeper (2+2),17:30,23:15,05h 45m,INR 888,44 Seats available,"2.3
6",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Big Bus,A/C Seater / Sleeper (2+2),17:35,22:25,04h 50m,INR 695,39 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
SAI GOLDEN TRAVEL,AC Sleeper (2+1),18:30,23:15,04h 45m,INR 1904.76,34 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Heera Himachal Holidays,A/C Seater (2+2),18:30,01:00,06h 30m,INR 1499,32 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
SWAGATAM TOUR HOLIDAY,A/C Sleeper (2+2),18:45,23:59,05h 14m,1439,42 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Travel hub,Volvo A/C Semi Sleeper (2+2),18:45,01:50,07h 05m,INR 869,32 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),19:00,22:20,03h 20m,INR 1199,49 Seats available,2.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Shree Balaji Travels,Volvo A/C Semi Sleeper (2+2),19:20,00:20,05h 00m,INR 1699,32 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Kingfisher Busline Pvt Ltd,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),19:30,00:30,05h 00m,INR 1299,37 Seats available,New,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),19:30,23:30,04h 00m,850,41 Seats available,2.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),19:30,01:00,05h 30m,712,39 Seats available,2.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Glint bus,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,23:31,03h 31m,INR 799,49 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
JN HOLIDAYS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),20:10,01:15,05h 05m,INR 1675,41 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Big Bus,A/C Seater / Sleeper (2+2),20:30,01:20,04h 50m,INR 695,39 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Shree Balaji Travels,Volvo A/C Semi Sleeper (2+2),20:30,01:10,04h 40m,INR 1699,20 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),20:30,01:15,04h 45m,760,41 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
SHAH HOLIDAY TRAVEL,Bharat Benz A/C Seater / Sleeper (2+2),21:00,03:00,06h 00m,INR 1099,35 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
KVS Holidays,A/C Sleeper (2+2),21:00,02:30,05h 30m,989,38 Seats available, ,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Travel hub,Volvo A/C Semi Sleeper (2+2),21:30,04:05,06h 35m,INR 869,21 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Big Bus,A/C Seater / Sleeper (2+2),22:30,02:50,04h 20m,INR 695,40 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Shub Yatra Holidays,A/C Sleeper (2+2),22:45,03:30,04h 45m,INR 699,40 Seats available,1.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Kartar Travels Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,04:15,04h 45m,637,32 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Ashok Bus Service,A/C Seater / Sleeper (2+2),23:35,05:45,06h 10m,759,37 Seats available,"2.1
6",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
HRTC - 6651,Ordinary 3+2 Non AC Seater,04:05,16:30,12h 25m,INR 567,46 Seats available,3.9,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
HRTC - 617,Ordinary 3+2 Non AC Seater,07:30,19:00,11h 30m,INR 634,39 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
HRTC - 164,Himsuta AC Seater Volvo/Scania 2+2,09:30,20:05,10h 35m,INR 1068,29 Seats available,"4.7
26",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
HRTC - 603,Ordinary 3+2 Non AC Seater,16:40,05:00,12h 20m,INR 643,33 Seats available,"4.5
26",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
HRTC - 602,Ordinary 3+2 Non AC Seater,17:20,04:00,10h 40m,INR 604,32 Seats available,"3.2
23",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
HRTC - 601,Himmani Deluxe 2+2 Non AC Seater,18:30,03:30,09h 00m,INR 633,21 Seats available,"3.8
42",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
HRTC - 651,Ordinary 3+2 Non AC Seater,19:40,04:20,08h 40m,INR 580,33 Seats available,"4.5
40",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
HRTC - 15,Himsuta AC Seater Volvo/Scania 2+2,20:00,04:30,08h 30m,INR 1068,28 Seats available,"3.4
107",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
HRTC - 99,Himsuta AC Seater Volvo/Scania 2+2,21:00,07:00,10h 00m,INR 1198,31 Seats available,"4.2
85",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
HRTC - 79,Himsuta AC Seater Volvo/Scania 2+2,21:30,07:00,09h 30m,INR 1178,31 Seats available,"4.0
55",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:15,05:15,08h 00m,684,24 Seats available,"4.8
408",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,05:30,09h 10m,759,38 Seats available,"4.6
415",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:00,06:40,08h 40m,674,25 Seats available,"4.8
39",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
HRTC - 1003,Ordinary 3+2 Non AC Seater,14:30,02:20,11h 50m,INR 666,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh
HRTC - 1002,Ordinary 3+2 Non AC Seater,15:00,03:00,12h 00m,INR 642,35 Seats available,3.9,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh
HRTC - 1024,A/C Executive (2+3),16:20,04:15,11h 55m,INR 692,42 Seats available,"3.7
10",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh
HRTC - 1001,A/C Executive (2+3),17:15,04:00,10h 45m,INR 677,41 Seats available,"4.0
20",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh
HRTC - 100,Himsuta AC Seater Volvo/Scania 2+2,17:40,04:00,10h 20m,INR 1181,19 Seats available,"4.3
40",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh
HRTC - 1007,Ordinary 3+2 Non AC Seater,19:00,05:40,10h 40m,INR 637,37 Seats available,"4.2
40",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh
HRTC - 1028,A/C Executive (2+3),20:15,07:15,11h 00m,INR 673,41 Seats available,"3.0
96",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,Chamba (Himachal Pradesh) to Chandigarh
HRTC - 165,Himsuta AC Seater Volvo/Scania 2+2,07:00,17:10,10h 10m,INR 1068,30 Seats available,"4.3
37",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 1468,Ordinary 3+2 Non AC Seater,09:15,21:20,12h 05m,INR 567,37 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 416,Ordinary 3+2 Non AC Seater,17:10,04:15,11h 05m,INR 634,37 Seats available,"4.6
6",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 587,Ordinary 3+2 Non AC Seater,18:25,03:30,09h 05m,INR 580,37 Seats available,"3.6
14",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 540,Ordinary 3+2 Non AC Seater,19:00,08:00,13h 00m,INR 731,37 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 552,Himmani Deluxe 2+2 Non AC Seater,19:45,05:00,09h 15m,INR 633,19 Seats available,"3.8
55",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 559,Ordinary 3+2 Non AC Seater,20:29,08:05,11h 36m,INR 643,37 Seats available,"4.5
13",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 98,Himsuta AC Seater Volvo/Scania 2+2,20:42,06:30,09h 48m,INR 1203,34 Seats available,"4.2
65",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 566,Ordinary 3+2 Non AC Seater,21:10,07:30,10h 20m,INR 604,37 Seats available,"4.4
23",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 16,Himsuta AC Seater Volvo/Scania 2+2,21:20,05:50,08h 30m,INR 1068,29 Seats available,"4.0
122",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 571,Ordinary 3+2 Non AC Seater,21:40,07:50,10h 10m,INR 634,34 Seats available,"4.1
13",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 82,Himsuta AC Seater Volvo/Scania 2+2,21:55,07:40,09h 45m,INR 1173,28 Seats available,"4.1
47",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:00,05:35,08h 35m,594,28 Seats available,"4.7
401",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,06:10,09h 10m,664,33 Seats available,"4.4
402",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,05:55,08h 10m,585,25 Seats available,"4.6
36",https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Delhi to Hamirpur (Himachal Pradesh)
HRTC - 127,Himsuta AC Seater Volvo/Scania 2+2,14:50,22:00,07h 10m,INR 814,30 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
HRTC - 573,Ordinary 3+2 Non AC Seater,19:40,02:00,06h 20m,INR 459,36 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,04:40,06h 30m,INR 784,34 Seats available,"4.5
19",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
HRTC - 1213,Ordinary 3+2 Non AC Seater,22:47,06:00,07h 13m,INR 452,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Chandigarh Transport Undertaking (CTU) - 165943,HVAC Seater (2+3),10:45,17:45,07h 00m,INR 536.2,47 Seats available,"4.2
101",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),01:00,06:55,05h 55m,475,20 Seats available,"4.5
110",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),01:00,06:53,05h 53m,475,20 Seats available,"4.0
48",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),01:05,06:05,05h 00m,516,15 Seats available,"4.7
34",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),01:05,06:00,04h 55m,418,4 Seats available,"4.7
83",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),01:05,06:40,05h 35m,550,14 Seats available,"4.7
93",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
FlixBus,Volvo A/C Seater (2+2),01:25,07:15,05h 50m,INR 351.12,19 Seats available,"3.3
8",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),01:45,07:45,06h 00m,495,27 Seats available,"4.9
18",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),01:45,07:30,05h 45m,495,27 Seats available,"5.0
11",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),01:50,07:49,05h 59m,INR 380,23 Seats available,4.4,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),01:50,07:45,05h 55m,INR 380,23 Seats available,4.4,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),01:55,07:15,05h 20m,475,34 Seats available,"4.7
28",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),01:55,08:00,06h 05m,475,34 Seats available,"4.4
17",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),02:30,08:45,06h 15m,540,11 Seats available,"5.0
7",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),02:15,08:10,05h 55m,550,27 Seats available,"4.5
15",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),02:30,08:30,06h 00m,540,11 Seats available,"4.8
8",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
FlixBus,Volvo A/C Seater (2+2),02:40,08:45,06h 05m,INR 351.12,38 Seats available,4.1,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),02:45,08:20,05h 35m,513,24 Seats available,"4.9
24",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),02:45,08:25,05h 40m,535,20 Seats available,"4.6
9",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),02:50,08:55,06h 05m,475,27 Seats available,"3.9
28",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),02:50,09:00,06h 10m,475,27 Seats available,"4.8
28",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,05:30,05h 40m,854,43 Seats available,"4.6
88",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,06:00,06h 05m,INR 499,33 Seats available,"4.7
293",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05:59,06h 04m,INR 499,33 Seats available,"4.5
169",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
A N Holidays,Volvo A/C Semi Sleeper (2+2),23:58,07:05,07h 07m,549,31 Seats available,"4.0
12",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
A N Holidays,Volvo A/C Semi Sleeper (2+2),23:58,07:25,07h 27m,549,31 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
HRTC - 531,Ordinary 3+2 Non AC Seater,17:50,10:00,16h 10m,INR 876,35 Seats available,"3.8
40",https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh)
HRTC - 590,A/C Executive (2+3),19:00,10:15,15h 15m,INR 1062,42 Seats available,"3.0
68",https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh)
HRTC - 84,Himsuta AC Seater Volvo/Scania 2+2,20:15,11:30,15h 15m,INR 1704,24 Seats available,"3.9
81",https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh)
HRTC - 578,Ordinary 3+2 Non AC Seater,22:10,18:35,20h 25m,INR 907,37 Seats available,"1.9
4",https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,Delhi to Chamba (Himachal Pradesh)
HRTC - 1017,Ordinary 3+2 Non AC Seater,12:50,06:00,17h 10m,INR 876,36 Seats available,"4.1
18",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi
HRTC - 1002,Ordinary 3+2 Non AC Seater,15:00,08:30,17h 30m,INR 907,34 Seats available,"3.9
16",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi
HRTC - 1024,A/C Executive (2+3),16:20,08:35,16h 15m,INR 1052,42 Seats available,"3.1
69",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi
HRTC - 100,Himsuta AC Seater Volvo/Scania 2+2,17:40,09:00,15h 20m,INR 1704,18 Seats available,"4.2
73",https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-delhi,Chamba (Himachal Pradesh) to Delhi
HRTC - 1136,Ordinary 3+2 Non AC Seater,05:45,11:50,06h 05m,INR 390,37 Seats available,"4.9
7",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 906,Ordinary 3+2 Non AC Seater,06:00,12:15,06h 15m,INR 395,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 110,Himsuta AC Seater Volvo/Scania 2+2,07:30,14:55,07h 25m,INR 745,34 Seats available,"5.0
5",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1138,Ordinary 3+2 Non AC Seater,07:40,14:15,06h 35m,INR 390,37 Seats available,"3.3
6",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 923,Ordinary 3+2 Non AC Seater,08:00,13:35,05h 35m,INR 390,36 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1108,Ordinary 3+2 Non AC Seater,09:05,16:30,07h 25m,INR 410,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 933,Ordinary 3+2 Non AC Seater,09:40,16:45,07h 05m,INR 420,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 89,Himsuta AC Seater Volvo/Scania 2+2,10:00,15:15,05h 15m,INR 715,31 Seats available,"3.7
50",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1125,Ordinary 3+2 Non AC Seater,10:30,18:10,07h 40m,INR 390,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1118,Ordinary 3+2 Non AC Seater,11:10,17:30,06h 20m,INR 396,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 915,Ordinary 3+2 Non AC Seater,11:30,18:15,06h 45m,INR 410,32 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1113,Ordinary 3+2 Non AC Seater,11:50,18:25,06h 35m,INR 390,37 Seats available,"4.1
5",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 90,Himsuta AC Seater Volvo/Scania 2+2,12:40,19:15,06h 35m,INR 715,26 Seats available,"3.5
16",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 954,Ordinary 3+2 Non AC Seater,13:25,19:41,06h 16m,INR 410,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1151,Ordinary 3+2 Non AC Seater,14:00,22:40,08h 40m,INR 390,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 967,Ordinary 3+2 Non AC Seater,15:00,22:10,07h 10m,INR 390,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 912,Ordinary 3+2 Non AC Seater,15:40,23:10,07h 30m,INR 420,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 911,Ordinary 3+2 Non AC Seater,16:15,23:20,07h 05m,INR 425,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 653,A/C Executive (2+3),17:05,22:50,05h 45m,INR 466,43 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1104,Ordinary 3+2 Non AC Seater,17:20,00:20,07h 00m,INR 390,37 Seats available,3.9,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
HRTC - 1109,Ordinary 3+2 Non AC Seater,17:50,00:20,06h 30m,INR 391,37 Seats available,"3.5
5",https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Kangra to Chandigarh
