Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Shubhra Sharma Tourist Services,A/C Sleeper (2+1),20:20,11:00,14h 40m,INR 900,21 Seats available,3.0,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
PVS Tours and Travels,A/C Sleeper (2+1),18:30,12:00,17h 30m,INR 3000,36 Seats available,3.3,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Shubhra Sharma Tourist Services,A/C Sleeper (2+1),16:46,10:31,17h 45m,INR 700,21 Seats available,3.0,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Gujarat Travels,Bharath Benz A/C Sleeper (2+2),20:30,10:40,14h 10m,900,36 Seats available,"2.9
43",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Jolly Tours and Travels,A/C Sleeper (2+1),18:30,07:05,12h 35m,2940,30 Seats available,"2.7
61",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Atmaram Manish Travels,A/C Seater (2+2),16:00,07:30,15h 30m,INR 500,24 Seats available,"2.4
112",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Atmaram Travels,A/C Sleeper (2+1),17:00,08:00,15h 00m,585,12 Seats available,"2.6
12",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Anand Travels,NON A/C Sleeper (2+1),17:30,06:30,13h 00m,INR 400,18 Seats available,2.8,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Atmaram Manish Travels,A/C Sleeper (2+1),17:10,09:25,16h 15m,585,10 Seats available,2.4,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Naik Tours And Travels,Bharat Benz A/C Sleeper (2+1),19:00,11:00,16h 00m,INR 1200,24 Seats available,"2.2
147",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
PVS Tours and Travels,A/C Sleeper (2+1),17:00,08:45,15h 45m,INR 600,23 Seats available,"2.6
7",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Roshan Travels,Benz A/C Sleeper (2+1),18:45,11:45,17h 00m,924,21 Seats available,"2.6
76",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Atmaram Travels,A/C Seater / Sleeper (2+1),18:30,11:15,16h 45m,INR 750,14 Seats available,"1.7
7",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Atmaram Travels,NON A/C Sleeper (2+1),16:30,10:00,17h 30m,INR 600,14 Seats available,"2.4
6",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Sanvi Travels - Shree,A/C Sleeper (2+1),17:10,09:40,16h 30m,INR 700,17 Seats available,"2.3
12",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Roshan Travels,A/C Sleeper (2+1),16:45,10:15,17h 30m,648,18 Seats available,2.9,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Naik Tours And Travels,AC Seater (2+2),19:55,10:00,14h 05m,INR 1100,49 Seats available,"1.5
23",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Naik Travels (Syndicate),NON A/C Sleeper (2+1),19:30,10:32,15h 02m,INR 600,27 Seats available,2.7,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Manish Travels,NON A/C Seater (2+2),16:00,07:30,15h 30m,INR 500,28 Seats available,2.6,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Manish Travel,A/C Sleeper (2+1),20:05,09:59,13h 54m,INR 800,29 Seats available,2.2,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Manish Travel,A/C Sleeper (2+1),18:30,11:59,17h 29m,INR 799,25 Seats available,2.2,https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
VRL Travels,A/C Sleeper (2+1),19:45,09:45,14h 00m,INR 800,17 Seats available,"3.0
140",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
IntrCity SmartBus,AC Sleeper (2+1),20:30,10:40,14h 10m,INR 799,19 Seats available,"4.1
365",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Streamline tours and travels,A/C Sleeper (2+1),22:20,11:15,12h 55m,INR 1000,19 Seats available,"4.1
358",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Streamline tours and travels,A/C Sleeper (2+1),21:00,10:00,13h 00m,INR 1000,23 Seats available,"4.3
449",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Intercity travels,Bharat Benz A/C Sleeper (2+1),21:00,10:15,13h 15m,INR 1099,16 Seats available,"4.3
517",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Sunrise Tours and Travels,A/C Sleeper (2+1),21:20,10:15,12h 55m,999,10 Seats available,"4.5
400",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Butterfly Holidays,VE A/C Sleeper (2+1),21:20,10:00,12h 40m,INR 3999,32 Seats available,"4.8
7",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Shanta Travels,NON A/C Sleeper (2+1),19:30,08:15,12h 45m,INR 810,18 Seats available,"3.9
333",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Sea Bird Tourist,A/C Sleeper (2+1),23:30,12:30,13h 00m,INR 800,23 Seats available,"3.0
180",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Sea Bird Tourist,NON A/C Sleeper (2+1),20:30,10:00,13h 30m,INR 700,13 Seats available,"3.2
210",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Sea Bird Tourist,NON A/C Sleeper (2+1),18:00,07:00,13h 00m,INR 700,13 Seats available,"3.1
279",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Jolly Tours and Travels,A/C Sleeper (2+1),21:00,09:00,12h 00m,INR 800,13 Seats available,"3.2
6",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Jolly Tours and Travels,A/C Sleeper (2+1),20:45,07:45,11h 00m,INR 800,10 Seats available,"3.2
7",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Sea Bird Tourist,A/C Sleeper (2+1),22:15,11:15,13h 00m,INR 800,9 Seats available,3.1,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Sugama Tourist,NON A/C Sleeper (2+1),20:30,07:45,11h 15m,950,12 Seats available,"3.6
71",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Sugama Tourist,NON A/C Sleeper (2+1),20:30,08:45,12h 15m,INR 1000,12 Seats available,"3.9
28",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Anand Travels,NON A/C Sleeper (2+1),19:00,07:00,12h 00m,INR 660,9 Seats available,"2.9
264",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
SRS Travels,NON AC Seater / Sleeper 2+1,20:00,09:30,13h 30m,INR 699,22 Seats available,"2.3
105",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Bharathi Travels,A/C Sleeper (2+1),23:15,11:30,12h 15m,INR 1399,24 Seats available,"2.1
167",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
VRL Travels,A/C Sleeper (2+1),21:00,10:45,13h 45m,INR 900,13 Seats available,"2.3
57",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
SRS Travels,NON AC Seater / Sleeper 2+1,20:00,08:30,12h 30m,INR 699,22 Seats available,"2.2
59",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Northern Travels,Bharat Benz A/C Sleeper (2+1),21:30,11:15,13h 45m,2699,34 Seats available,2.7,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
GOWTHAMI TOURS AND TRAVELS,A/C Sleeper (2+1),21:25,09:00,11h 35m,1481,26 Seats available,2.9,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Northern Travels,Bharat Benz A/C Sleeper (2+1),22:00,10:30,12h 30m,2699,34 Seats available, ,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Sugama Tourist,NON A/C Sleeper (2+1),20:30,08:15,11h 45m,INR 1000,12 Seats available,"2.5
19",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
VRL Travels,A/C Seater / Sleeper (2+1),19:30,09:15,13h 45m,INR 600,22 Seats available,"2.8
53",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Kadamba Transport Corporation Limited (KTCL) - 5633,Volvo AC Seater 2+2,18:30,08:30,14h 00m,INR 1000,4 Seats available,"4.0
216",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Butterfly Holidays,VE A/C Sleeper (2+1),17:55,06:55,13h 00m,INR 300,29 Seats available,New,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Hamsa Tours and Travels,NON A/C Seater (2+2),20:15,07:00,10h 45m,INR 699,16 Seats available,4.1,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
AdStreamline tours and travels,A/C Sleeper (2+1),19:00,07:30,12h 30m,INR 1330,21 Seats available,"3.8
449",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Streamline tours and travels,A/C Sleeper (2+1),17:00,05:30,12h 30m,INR 1499,14 Seats available,"4.2
27",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Hamsa Tours and Travels,A/C Seater (2+2),19:15,06:45,11h 30m,INR 800,21 Seats available,4.1,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Shanta Travels,NON A/C Sleeper (2+1),17:30,08:45,15h 15m,INR 1210,8 Seats available,"4.0
315",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
SAI TOURS AND TRAVELS,A/C Semi Sleeper (2+2),18:10,06:00,11h 50m,INR 699,15 Seats available,4.2,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Jolly Tours and Travels,A/C Sleeper (2+1),18:30,07:00,12h 30m,1339,16 Seats available,"4.4
9",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Intercity travels,Bharat Benz A/C Sleeper (2+1),18:00,07:15,13h 15m,INR 1699,12 Seats available,"4.6
574",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Streamline tours and travels,A/C Sleeper (2+1),18:00,06:30,12h 30m,INR 1360,6 Seats available,"4.2
397",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
IntrCity SmartBus,AC Sleeper (2+1),19:00,08:35,13h 35m,INR 1581,3 Seats available,"4.1
424",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sunrise Tours and Travels,A/C Sleeper (2+1),18:30,07:10,12h 40m,INR 1299,1 Seat available,"4.4
455",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
IntrCity SmartBus,AC Sleeper (2+1),17:00,06:40,13h 40m,INR 1236,4 Seats available,"4.5
187",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Intercity travels,Bharat Benz A/C Sleeper (2+1),18:05,07:20,13h 15m,INR 1599,3 Seats available,4.5,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sunrise Tours and Travels,A/C Sleeper (2+1),18:00,06:35,12h 35m,INR 1399,2 Seats available,"4.5
85",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sea Bird Tourist,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),21:00,09:00,12h 00m,INR 1000,24 Seats available,"3.3
335",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sea Bird Tourist,A/C Sleeper (2+1),20:30,09:30,13h 00m,INR 1800,13 Seats available,"3.4
278",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Deepika Tours And Travels,A/C Sleeper (2+1),17:30,06:30,13h 00m,INR 1198,15 Seats available,"3.9
7",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
NS Holidays,AC Seater (2+2),18:30,07:10,12h 40m,675,20 Seats available,3.8,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sea Bird Tourist,A/C Sleeper (2+1),17:00,07:00,14h 00m,INR 1300,8 Seats available,3.1,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sea Bird Tourist,NON A/C Sleeper (2+1),17:30,07:30,14h 00m,INR 1000,14 Seats available,"3.5
69",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Bharathi Travels,A/C Sleeper (2+1),18:45,07:00,12h 15m,INR 1399,19 Seats available,3.1,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sri Sai Logistics,A/C Sleeper (2+1),17:00,07:10,14h 10m,INR 1200,8 Seats available,"3.8
23",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sri Tourist,A/C Sleeper (2+1),17:30,06:50,13h 20m,INR 1199,9 Seats available,"3.1
19",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sri Sai Logistics,A/C Sleeper (2+1),17:10,06:15,13h 05m,INR 1200,8 Seats available,"3.6
121",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Bharathi Travels,A/C Sleeper (2+1),18:45,07:00,12h 15m,INR 1399,4 Seats available,"3.3
4",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sugama Tourist,NON A/C Sleeper (2+1),19:45,07:45,12h 00m,INR 1200,5 Seats available,"3.6
65",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sugama Tourist,NON A/C Sleeper (2+1),18:00,07:48,13h 48m,INR 1200,5 Seats available,"3.4
10",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
PVS Tours and Travels,A/C Sleeper (2+1),20:05,10:15,14h 10m,INR 3000,32 Seats available,3.3,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
VRL Travels,A/C Sleeper (2+1),20:00,10:00,14h 00m,INR 1700,1 Seat available,"3.3
79",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sea Bird Tourist,NON A/C Sleeper (2+1),18:30,08:30,14h 00m,INR 1000,6 Seats available,"2.7
165",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Anand Travels,NON A/C Sleeper (2+1),18:30,06:45,12h 15m,INR 1510,6 Seats available,"2.7
270",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Northern Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,09:30,14h 00m,2249,6 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Northern Travels,Bharat Benz A/C Sleeper (2+1),20:30,10:30,14h 00m,1169,15 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
SRS Travels,NON AC Seater / Sleeper 2+1,18:00,07:30,13h 30m,INR 1099,3 Seats available,"2.6
145",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
SRS Travels,NON AC Seater / Sleeper 2+1,19:00,07:30,12h 30m,INR 1099,3 Seats available,"2.3
98",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sugama Tourist,NON A/C Sleeper (2+1),19:00,07:45,12h 45m,INR 1200,5 Seats available,"2.8
15",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Balaji Tourist,Volvo Multi-Axle A/C Semisleeper (2+2),20:45,07:25,10h 40m,INR 3000,1 Seat available,1.9,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sri Tourist,A/C Sleeper (2+1),16:55,08:30,15h 35m,INR 1399,4 Seats available,"2.8
8",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Limousine Tours & Travels,A/C Sleeper (1+2),16:05,06:00,13h 55m,4749,1 Seat available,New,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
VRL Travels,NON A/C Sleeper (1+2),18:30,08:30,14h 00m,INR 1000,8 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
VRL Travels,A/C Sleeper (2+1),20:15,10:15,14h 00m,INR 1500,4 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
VRL Travels,NON A/C Sleeper (2+1),18:00,08:00,14h 00m,INR 1800,5 Seats available,"3.8
100",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
VRL Travels,A/C Seater / Sleeper (2+1),19:00,09:00,14h 00m,INR 1100,2 Seats available,"3.2
40",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Atmaram Travels (Dolphin),A/C Sleeper (2+1),19:30,10:30,15h 00m,INR 1599,20 Seats available,"4.5
8",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Atmaram Travels(M.Dev),A/C Sleeper (2+1),21:02,10:27,13h 25m,INR 1499,17 Seats available,"4.1
126",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Zingbus Plus,VE A/C Sleeper (2+1),20:35,13:25,16h 50m,1397,13 Seats available,"4.7
435",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
AdIntrCity SmartBus,AC Sleeper (2+1),21:00,11:20,14h 20m,INR 1561,10 Seats available,"3.8
351",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Atmaram Travels (Vishal),A/C Sleeper (2+1),16:00,06:10,14h 10m,INR 1500,2 Seats available,"4.6
9",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),18:15,12:00,17h 45m,1657,11 Seats available,"4.2
689",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:05,06:15,14h 10m,INR 1599,3 Seats available,"4.3
282",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
IntrCity SmartBus,AC Sleeper (2+1),19:30,09:40,14h 10m,INR 1944,3 Seats available,"4.4
404",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Vailankanni Travels - Mujawar,NON A/C Sleeper (2+1),19:40,09:00,13h 20m,INR 1100,2 Seats available,"4.3
18",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
IntrCity SmartBus,AC Sleeper (2+1),20:00,10:20,14h 20m,INR 2154,4 Seats available,"4.1
315",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
"National Travels,Goa",A/C Sleeper (2+1),19:00,07:30,12h 30m,INR 1399,2 Seats available,"4.0
249",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
IntrCity SmartBus,AC Sleeper (2+1),18:30,09:00,14h 30m,INR 2294,1 Seat available,"4.1
432",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
"National Travels,Goa",NON A/C Sleeper (2+1),18:00,06:00,12h 00m,INR 1099,2 Seats available,"4.2
228",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
VAILANKANNI TRAVELS,VE A/C Sleeper (2+1),20:40,11:00,14h 20m,INR 1300,14 Seats available,"3.8
235",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Manish Roshan Travels,A/C Sleeper (2+1),19:00,08:30,13h 30m,INR 1400,13 Seats available,"3.6
117",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Atmaram Travels (Vishal),Non AC Seater (2+2),18:10,09:20,15h 10m,INR 600,28 Seats available,"3.6
96",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,07:30,15h 00m,INR 1399,9 Seats available,"3.3
254",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Giroba Travels,A/C Sleeper (2+1),19:00,09:00,14h 00m,INR 1399,15 Seats available,"3.2
4",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Naik Tours And Travels,NON A/C Sleeper (2+1),17:00,07:35,14h 35m,900,12 Seats available,"3.1
143",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,12:35,14h 35m,INR 1499,17 Seats available,"3.9
340",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Atmaram Travels (Dolphin),AC Sleeper (2+1),18:30,09:35,15h 05m,INR 1299,16 Seats available,"3.6
162",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Atmaram Travels (Vaibhav),A/C Sleeper (2+1),22:31,10:31,12h 00m,INR 1650,19 Seats available,"3.6
39",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Atmaram Travels (Unity),A/C Sleeper (2+1),17:30,08:35,15h 05m,INR 1350,11 Seats available,"3.9
296",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Atmaram Travels(GTA),A/C Sleeper (2+1),19:00,09:35,14h 35m,INR 1299,14 Seats available,"3.7
287",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Sai Travels,A/C Sleeper (2+1),19:45,09:35,13h 50m,INR 1600,10 Seats available,"3.5
74",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Naik Tours And Travels,NON A/C Sleeper (2+1),16:20,06:45,14h 25m,950,9 Seats available,"3.9
56",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:10,04:50,12h 40m,INR 1333,6 Seats available,"3.8
301",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Giroba Travels (Shree),A/C Sleeper (2+1),18:30,09:30,15h 00m,INR 1399,3 Seats available,"3.6
31",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
PSR Travels (Vaibhav),A/C Sleeper (2+1),22:30,12:30,14h 00m,INR 1850,25 Seats available,"3.6
133",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
VRL Travels,A/C Sleeper (2+1),19:30,10:00,14h 30m,INR 1500,6 Seats available,"3.1
134",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Manish Sharma Travels,A/C Sleeper (2+1),18:30,08:20,13h 50m,INR 1400,14 Seats available,2.6,https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Manish Travels,Non AC Seater (2+2),18:30,09:00,14h 30m,INR 1000,2 Seats available,"2.7
15",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Manish Travels,A/C Sleeper (2+1),19:30,09:30,14h 00m,INR 1400,10 Seats available,2.6,https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Kokan Holidays,NON A/C Sleeper (2+1),16:00,07:30,15h 30m,899,4 Seats available,1.7,https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Jolly Tours and Travels,A/C Sleeper (2+1),19:25,07:30,12h 05m,INR 1700,1 Seat available,"2.1
52",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
AAINATH TRAVELS,A/C Sleeper (2+1),21:30,12:10,14h 40m,INR 1199,5 Seats available,"1.8
48",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
PVS Tours and Travels,A/C Sleeper (2+1),20:30,09:20,12h 50m,INR 1299,18 Seats available,"2.0
21",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Manish Sharma Travels,A/C Sleeper (2+1),19:00,11:00,16h 00m,INR 1400,1 Seat available,"2.1
60",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
PVS Tours and Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:30,09:20,12h 50m,INR 3000,1 Seat available,"2.6
6",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Kokan Holidays,Non AC Seater (2+2),17:00,07:30,14h 30m,1890,4 Seats available,1.7,https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:15,10:00,12h 45m,INR 735,11 Seats available,"3.5
110",https://www.redbus.in/bus-tickets/pandharpur-to-goa,Pandharpur to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,05:00,09h 15m,INR 1199,1 Seat available,2.7,https://www.redbus.in/bus-tickets/pandharpur-to-goa,Pandharpur to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,06:30,10h 45m,1139,1 Seat available,2.7,https://www.redbus.in/bus-tickets/pandharpur-to-goa,Pandharpur to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,06:00,10h 15m,INR 1199,3 Seats available,2.7,https://www.redbus.in/bus-tickets/pandharpur-to-goa,Pandharpur to Goa
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,07:00,12h 00m,INR 735,23 Seats available,"3.3
122",https://www.redbus.in/bus-tickets/goa-to-pandharpur,Goa to Pandharpur
New Shivbaba Tours And Travels,AC Sleeper (2+1),20:30,05:15,08h 45m,INR 999,21 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-pandharpur,Goa to Pandharpur
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:00,05:15,10h 15m,899,19 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-pandharpur,Goa to Pandharpur
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:00,05:15,10h 15m,INR 999,19 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-pandharpur,Goa to Pandharpur
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,20:00,10:00,14h 00m,INR 850,10 Seats available,"3.7
93",https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),23:15,08:00,08h 45m,INR 1550,9 Seats available,"2.7
82",https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
Sharma Travels,AC Sleeper (2+1),23:01,09:01,10h 00m,INR 1715,3 Seats available,"3.9
11",https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
S R Travels,A/C Seater/Sleeper (2+1),18:45,07:00,12h 15m,INR 700,3 Seats available,"2.6
95",https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),18:00,05:00,11h 00m,INR 1199,1 Seat available,2.7,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),18:00,06:30,12h 30m,1139,1 Seat available,2.7,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),18:00,06:00,12h 00m,INR 1199,1 Seat available,2.7,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
